esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (¡æ),min_temperature (¡æ),available_energy (kw),available_capacity (Ah)
,2015/4/29 10:22,,,,,,,,,
,2015/4/30 10:29,,,,,,,,,
,2015/5/1 10:51,,,,,,,,,
,2015/5/4 10:28,,,,,,,,,
,2015/5/5 10:25,,,,,,,,,
,2015/5/6 10:32,,,,,,,,,
,2015/5/7 10:34,,,,,,,,,
,2015/5/8 10:27,,,,,,,,,
,2015/5/8 17:03,,,,,,,,,
,2015/5/11 11:13,,,,,,,,,
,2015/5/12 10:28,,,,,,,,,
,2015/5/13 10:29,,,,,,,,,
,2015/5/14 10:26,,,,,,,,,
,2015/5/15 10:29,,,,,,,,,
,2015/5/15 16:27,,,,,,,,,
,2015/5/18 10:24,,,,,,,,,
,2015/5/19 10:22,,,,,,,,,
,2015/5/20 10:32,,,,,,,,,
,2015/5/21 10:14,,,,,,,,,
,2015/5/26 10:26,,,,,,,,,
,2015/5/27 10:31,,,,,,,,,
,2015/5/28 10:21,,,,,,,,,
,2015/5/29 10:23,,,,,,,,,
,2015/5/29 15:45,,,,,,,,,
,2015/6/1 10:28,,,,,,,,,
,2015/6/2 10:19,,,,,,,,,
,2015/6/15 10:29,,,,,,,,,
,2015/6/16 10:33,,,,,,,,,
,2015/6/17 10:23,,,,,,,,,
,2015/6/17 16:46,,,,,,,,,
,2015/6/18 10:29,,,,,,,,,
,2015/6/19 10:28,,,,,,,,,
,2015/6/19 17:24,,,,,,,,,
,2015/6/22 10:36,,,,,,,,,
,2015/6/23 10:28,,,,,,,,,
,2015/6/24 10:44,,,,,,,,,
,2015/6/25 10:25,,,,,,,,,
,2015/6/26 10:29,,,,,,,,,
,2015/7/7 11:00,,,,,,,,,
,2015/7/8 10:36,,,,,,,,,
,2015/7/9 10:35,,,,,,,,,
,2015/7/10 10:33,,,,,,,,,
,2015/7/13 10:33,,,,,,,,,
,2015/7/14 10:21,,,,,,,,,
,2015/7/15 10:22,,,,,,,,,
,2015/7/16 10:27,,,,,,,,,
,2015/7/17 10:19,,,,,,,,,
,2015/7/20 10:33,,,,,,,,,
,2015/7/21 10:30,,,,,,,,,
,2015/7/22 10:31,,,,,,,,,
,2015/7/23 10:36,,,,,,,,,
,2015/7/24 10:33,,,,,,,,,
,2015/7/25 10:36,,,,,,,,,
,2015/7/27 10:26,,,,,,,,,
,2015/7/28 10:26,,,,,,,,,
,2015/7/29 10:26,,,,,,,,,
,2015/7/30 12:31,,,,,,,,,
,2015/7/31 16:26,,,,,,,,,
,2015/8/1 10:37,,,,,,,,,
,2015/8/3 10:45,,,,,,,,,
,2015/8/4 12:57,,,,,,,,,
,2015/8/5 10:44,,,,,,,,,
,2015/8/6 13:23,,,,,,,,,
,2015/8/7 12:17,,,,,,,,,
,2015/8/8 10:43,,,,,,,,,
,2015/8/10 10:32,,,,,,,,,
,2015/8/11 10:36,,,,,,,,,
,2015/8/12 11:39,,,,,,,,,
,2015/8/13 10:26,,,,,,,,,
,2015/8/14 10:30,,,,,,,,,
,2015/8/15 10:37,,,,,,,,,
,2015/8/17 11:56,,,,,,,,,
,2015/8/18 10:38,,,,,,,,,
,2015/8/19 11:30,,,,,,,,,
,2015/8/19 15:40,,,,,,,,,
,2015/8/31 10:49,,,,,,,,,
,2015/8/31 15:57,,,,,,,,,
,2015/9/1 10:36,,,,,,,,,
,2015/9/2 16:15,,,,,,,,,
,2015/9/3 10:52,,,,,,,,,
,2015/9/4 11:05,,,,,,,,,
,2015/9/8 10:22,,,,,,,,,
,2015/9/9 12:06,,,,,,,,,
,2015/9/10 10:30,,,,,,,,,
,2015/9/11 10:57,,,,,,,,,
,2015/9/14 10:28,,,,,,,,,
,2015/9/15 11:56,,,,,,,,,
,2015/9/16 10:37,,,,,,,,,
,2015/9/22 16:07,,,,,,,,,
,2015/9/23 10:20,,,,,,,,,
,2015/9/24 10:15,,,,,,,,,
,2015/9/25 10:24,,,,,,,,,
,2015/9/28 10:27,,,,,,,,,
,2015/9/29 10:23,,,,,,,,,
,2015/9/30 10:23,,,,,,,,,
,2015/10/1 10:23,,,,,,,,,
,2015/10/1 15:54,,,,,,,,,
,2015/10/2 10:36,,,,,,,,,
,2015/4/20 20:30,,,,,,,,,
,2015/4/21 21:48,,,,,,,,,
,2015/4/22 16:48,,,,,,,,,
,2015/4/23 18:47,,,,,,,,,
,2015/4/27 17:25,,,,,,,,,
,2015/5/1 19:45,,,,,,,,,
,2015/5/5 15:10,,,,,,,,,
,2015/5/6 18:30,,,,,,,,,
,2015/5/7 15:26,,,,,,,,,
,2015/5/8 16:01,,,,,,,,,
,2015/5/12 16:41,,,,,,,,,
,2015/5/14 14:04,,,,,,,,,
,2015/5/14 19:39,,,,,,,,,
,2015/5/15 13:14,,,,,,,,,
,2015/5/20 16:51,,,,,,,,,
,2015/5/21 12:23,,,,,,,,,
,2015/5/28 16:54,,,,,,,,,
,2015/6/1 16:21,,,,,,,,,
,2015/6/4 20:27,,,,,,,,,
,2015/6/8 13:30,,,,,,,,,
,2015/6/9 19:35,,,,,,,,,
,2015/6/10 14:53,,,,,,,,,
,2015/6/12 14:51,,,,,,,,,
,2015/6/17 17:29,,,,,,,,,
,2015/6/22 16:18,,,,,,,,,
,2015/6/24 18:24,,,,,,,,,
,2015/6/25 16:18,,,,,,,,,
,2015/6/29 19:48,,,,,,,,,
,2015/6/30 20:48,,,,,,,,,
,2015/7/1 19:43,,,,,,,,,
,2015/7/2 18:41,,,,,,,,,
,2015/7/6 15:07,,,,,,,,,
,2015/7/8 18:06,,,,,,,,,
,2015/7/10 17:38,,,,,,,,,
,2015/7/13 14:10,,,,,,,,,
,2015/7/16 16:25,,,,,,,,,
,2015/7/21 14:00,,,,,,,,,
,2015/7/22 11:01,,,,,,,,,
,2015/7/23 15:14,,,,,,,,,
,2015/7/27 12:33,,,,,,,,,
,2015/7/31 12:31,,,,,,,,,
,2015/7/31 13:24,,,,,,,,,
,2015/7/31 13:54,,,,,,,,,
,2015/8/4 18:48,,,,,,,,,
,2015/8/6 15:38,,,,,,,,,
,2015/8/11 13:25,,,,,,,,,
,2015/8/13 11:44,,,,,,,,,
,2015/8/13 17:33,,,,,,,,,
,2015/8/18 12:45,,,,,,,,,
,2015/8/19 17:32,,,,,,,,,
,2015/8/27 17:51,,,,,,,,,
,2015/9/2 11:56,,,,,,,,,
,2015/9/3 14:04,,,,,,,,,
,2015/9/3 17:17,,,,,,,,,
,2015/9/10 12:25,,,,,,,,,
,2015/9/16 12:13,,,,,,,,,
,2015/9/17 16:49,,,,,,,,,
,2015/9/18 18:25,,,,,,,,,
,2015/9/21 11:57,,,,,,,,,
,2015/9/23 12:03,,,,,,,,,
,2015/9/30 14:01,,,,,,,,,
,2015/10/1 18:45,,,,,,,,,
,2015/5/8 16:38,,,,,,,,,
,2015/5/13 16:42,,,,,,,,,
,2015/5/18 12:07,,,,,,,,,
,2015/5/29 17:27,,,,,,,,,
,2015/6/8 12:21,,,,,,,,,
,2015/6/10 17:06,,,,,,,,,
,2015/6/15 12:48,,,,,,,,,
,2015/6/17 12:33,,,,,,,,,
,2015/7/1 12:19,,,,,,,,,
,2015/7/8 12:40,,,,,,,,,
,2015/7/13 18:39,,,,,,,,,
,2015/7/20 17:01,,,,,,,,,
,2015/7/23 12:48,,,,,,,,,
,2015/7/27 17:19,,,,,,,,,
,2015/7/29 13:08,,,,,,,,,
,2015/8/5 17:27,,,,,,,,,
,2015/8/12 13:06,,,,,,,,,
,2015/8/17 12:32,,,,,,,,,
,2015/8/19 12:41,,,,,,,,,
,2015/8/24 17:20,,,,,,,,,
,2015/8/26 12:57,,,,,,,,,
,2015/8/31 17:23,,,,,,,,,
,2015/9/14 12:10,,,,,,,,,
,2015/9/16 12:28,,,,,,,,,
,2015/9/25 15:59,,,,,,,,,
,2015/9/28 12:51,,,,,,,,,
,2015/9/28 12:54,,,,,,,,,
,2015/4/17 11:11,,,,,,,,,
,2015/5/7 15:26,,,,,,,,,
,2015/4/20 11:20,,,,,,,,,
,2015/4/21 11:13,,,,,,,,,
,2015/4/22 11:04,,,,,,,,,
,2015/4/23 11:10,,,,,,,,,
,2015/4/24 11:06,,,,,,,,,
,2015/4/27 11:04,,,,,,,,,
,2015/4/28 12:04,,,,,,,,,
,2015/4/29 13:04,,,,,,,,,
,2015/4/30 13:14,,,,,,,,,
,2015/5/6 13:04,,,,,,,,,
,2015/5/7 13:08,,,,,,,,,
,2015/5/8 13:08,,,,,,,,,
,2015/5/11 13:14,,,,,,,,,
,2015/5/13 13:08,,,,,,,,,
,2015/5/15 12:01,,,,,,,,,
,2015/5/15 16:12,,,,,,,,,
,2015/5/18 13:26,,,,,,,,,
,2015/5/20 13:49,,,,,,,,,
,2015/5/21 15:37,,,,,,,,,
,2015/5/27 13:25,,,,,,,,,
,2015/5/28 11:05,,,,,,,,,
,2015/5/29 11:10,,,,,,,,,
,2015/6/1 14:04,,,,,,,,,
,2015/6/2 11:06,,,,,,,,,
,2015/6/10 11:25,,,,,,,,,
,2015/6/11 10:58,,,,,,,,,
,2015/6/12 10:07,,,,,,,,,
,2015/6/15 13:19,,,,,,,,,
,2015/6/16 11:05,,,,,,,,,
,2015/6/18 11:02,,,,,,,,,
,2015/6/19 11:02,,,,,,,,,
,2015/6/29 16:17,,,,,,,,,
,2015/6/30 11:06,,,,,,,,,
,2015/7/1 10:56,,,,,,,,,
,2015/7/2 11:08,,,,,,,,,
,2015/7/7 11:06,,,,,,,,,
,2015/7/8 10:58,,,,,,,,,
,2015/7/9 14:16,,,,,,,,,
,2015/7/10 10:57,,,,,,,,,
,2015/7/13 11:13,,,,,,,,,
,2015/7/14 10:57,,,,,,,,,
,2015/7/16 14:05,,,,,,,,,
,2015/7/17 11:07,,,,,,,,,
,2015/7/21 11:03,,,,,,,,,
,2015/7/22 13:55,,,,,,,,,
,2015/7/23 11:10,,,,,,,,,
,2015/7/27 11:05,,,,,,,,,
,2015/7/28 10:55,,,,,,,,,
,2015/7/29 10:48,,,,,,,,,
,2015/7/30 11:13,,,,,,,,,
,2015/7/31 11:08,,,,,,,,,
,2015/8/3 12:47,,,,,,,,,
,2015/8/4 11:07,,,,,,,,,
,2015/8/7 11:02,,,,,,,,,
,2015/8/10 11:10,,,,,,,,,
,2015/8/11 13:24,,,,,,,,,
,2015/8/12 11:07,,,,,,,,,
,2015/8/13 11:15,,,,,,,,,
,2015/8/17 11:20,,,,,,,,,
,2015/8/19 11:00,,,,,,,,,
,2015/8/20 11:13,,,,,,,,,
,2015/8/21 11:11,,,,,,,,,
,2015/8/24 11:11,,,,,,,,,
,2015/8/25 11:02,,,,,,,,,
,2015/8/26 11:10,,,,,,,,,
,2015/8/26 15:43,,,,,,,,,
,2015/8/27 11:10,,,,,,,,,
,2015/8/27 17:28,,,,,,,,,
,2015/8/28 11:05,,,,,,,,,
,2015/9/1 11:11,,,,,,,,,
,2015/9/2 11:03,,,,,,,,,
,2015/9/3 11:00,,,,,,,,,
,2015/9/4 11:02,,,,,,,,,
,2015/9/8 13:15,,,,,,,,,
,2015/9/9 11:08,,,,,,,,,
,2015/9/10 11:05,,,,,,,,,
,2015/9/11 11:05,,,,,,,,,
,2015/9/14 11:10,,,,,,,,,
,2015/9/16 11:13,,,,,,,,,
,2015/9/17 11:06,,,,,,,,,
,2015/9/18 11:07,,,,,,,,,
,2015/9/21 11:16,,,,,,,,,
,2015/9/22 11:13,,,,,,,,,
,2015/9/23 11:09,,,,,,,,,
,2015/9/24 10:56,,,,,,,,,
,2015/9/25 11:06,,,,,,,,,
,2015/9/28 10:57,,,,,,,,,
,2015/10/1 11:06,,,,,,,,,
,2015/10/1 11:07,,,,,,,,,
,2015/10/1 11:08,,,,,,,,,
,2015/10/1 11:09,,,,,,,,,
,2015/10/1 11:10,,,,,,,,,
,2015/6/11 16:14,,,,,,,,,
,2015/6/12 9:56,,,,,,,,,
,2015/6/15 9:50,,,,,,,,,
,2015/6/16 9:49,,,,,,,,,
,2015/6/17 9:39,,,,,,,,,
,2015/6/17 15:57,,,,,,,,,
,2015/6/19 9:40,,,,,,,,,
,2015/6/23 9:58,,,,,,,,,
,2015/6/24 10:18,,,,,,,,,
,2015/6/26 9:37,,,,,,,,,
,2015/6/29 9:28,,,,,,,,,
,2015/7/1 10:29,,,,,,,,,
,2015/7/2 10:21,,,,,,,,,
,2015/7/6 9:46,,,,,,,,,
,2015/7/8 10:26,,,,,,,,,
,2015/7/10 9:21,,,,,,,,,
,2015/7/13 10:30,,,,,,,,,
,2015/7/14 10:23,,,,,,,,,
,2015/7/16 9:33,,,,,,,,,
,2015/7/21 10:19,,,,,,,,,
,2015/7/22 10:30,,,,,,,,,
,2015/7/23 10:33,,,,,,,,,
,2015/7/24 10:24,,,,,,,,,
,2015/7/27 10:12,,,,,,,,,
,2015/7/30 10:32,,,,,,,,,
,2015/7/31 10:33,,,,,,,,,
,2015/8/3 10:25,,,,,,,,,
,2015/8/4 9:40,,,,,,,,,
,2015/8/5 9:47,,,,,,,,,
,2015/8/6 10:37,,,,,,,,,
,2015/8/10 9:54,,,,,,,,,
,2015/8/11 10:10,,,,,,,,,
,2015/8/12 10:36,,,,,,,,,
,2015/8/13 10:29,,,,,,,,,
,2015/8/13 16:49,,,,,,,,,
,2015/8/14 10:27,,,,,,,,,
,2015/8/17 10:41,,,,,,,,,
,2015/8/18 10:26,,,,,,,,,
,2015/8/19 10:21,,,,,,,,,
,2015/4/28 16:25,,,,,,,,,
,2015/4/28 16:32,,,,,,,,,
,2015/4/29 16:07,,,,,,,,,
,2015/4/30 17:17,,,,,,,,,
,2015/5/4 19:34,,,,,,,,,
,2015/5/5 15:17,,,,,,,,,
,2015/5/5 17:47,,,,,,,,,
,2015/5/6 15:36,,,,,,,,,
,2015/5/7 18:44,,,,,,,,,
,2015/5/8 18:48,,,,,,,,,
,2015/5/11 15:39,,,,,,,,,
,2015/5/12 19:22,,,,,,,,,
,2015/5/13 15:43,,,,,,,,,
,2015/5/14 17:07,,,,,,,,,
,2015/5/18 15:40,,,,,,,,,
,2015/5/19 15:00,,,,,,,,,
,2015/5/21 18:05,,,,,,,,,
,2015/5/22 13:31,,,,,,,,,
,2015/5/26 16:13,,,,,,,,,
,2015/5/28 19:50,,,,,,,,,
,2015/5/29 16:13,,,,,,,,,
,2015/6/1 19:44,,,,,,,,,
,2015/6/2 16:44,,,,,,,,,
,2015/6/8 16:24,,,,,,,,,
,2015/6/9 16:40,,,,,,,,,
,2015/6/10 16:42,,,,,,,,,
,2015/6/11 16:51,,,,,,,,,
,2015/6/15 16:51,,,,,,,,,
,2015/6/16 16:35,,,,,,,,,
,2015/6/17 19:35,,,,,,,,,
,2015/6/18 16:44,,,,,,,,,
,2015/6/19 16:51,,,,,,,,,
,2015/6/22 16:47,,,,,,,,,
,2015/6/23 15:02,,,,,,,,,
,2015/6/24 17:14,,,,,,,,,
,2015/6/25 15:04,,,,,,,,,
,2015/6/29 15:38,,,,,,,,,
,2015/7/21 18:33,,,,,,,,,
,2015/7/22 19:20,,,,,,,,,
,2015/7/23 18:54,,,,,,,,,
,2015/7/24 16:21,,,,,,,,,
,2015/7/27 16:16,,,,,,,,,
,2015/4/27 15:07,,,,,,,,,
,2015/5/16 22:16,,,,,,,,,
,2015/8/27 17:42,,,,,,,,,
,2015/9/7 16:06,,,,,,,,,
,2015/9/9 17:44,,,,,,,,,
,2015/9/10 10:48,,,,,,,,,
,2015/9/12 13:46,,,,,,,,,
,2015/9/22 11:52,,,,,,,,,
,2015/9/29 22:33,,,,,,,,,
,2015/10/1 19:27,,,,,,,,,
,2015/4/28 14:35,,,,,,,,,
,2015/4/29 10:52,,,,,,,,,
,2015/4/30 10:48,,,,,,,,,
,2015/5/1 18:07,,,,,,,,,
,2015/5/4 10:59,,,,,,,,,
,2015/5/5 11:16,,,,,,,,,
,2015/5/6 10:47,,,,,,,,,
,2015/5/7 10:49,,,,,,,,,
,2015/5/8 10:54,,,,,,,,,
,2015/5/11 11:03,,,,,,,,,
,2015/5/12 13:39,,,,,,,,,
,2015/5/13 11:03,,,,,,,,,
,2015/5/14 10:53,,,,,,,,,
,2015/5/18 11:04,,,,,,,,,
,2015/5/19 11:18,,,,,,,,,
,2015/5/20 11:05,,,,,,,,,
,2015/5/22 10:16,,,,,,,,,
,2015/5/26 11:17,,,,,,,,,
,2015/5/27 11:00,,,,,,,,,
,2015/5/28 13:33,,,,,,,,,
,2015/5/29 13:44,,,,,,,,,
,2015/6/1 11:02,,,,,,,,,
,2015/6/2 13:39,,,,,,,,,
,2015/6/3 11:08,,,,,,,,,
,2015/6/5 10:59,,,,,,,,,
,2015/6/8 11:13,,,,,,,,,
,2015/6/9 11:06,,,,,,,,,
,2015/6/11 13:22,,,,,,,,,
,2015/6/15 11:06,,,,,,,,,
,2015/6/16 13:28,,,,,,,,,
,2015/6/16 16:54,,,,,,,,,
,2015/6/17 11:06,,,,,,,,,
,2015/6/18 13:24,,,,,,,,,
,2015/6/19 13:34,,,,,,,,,
,2015/6/22 11:13,,,,,,,,,
,2015/6/23 11:21,,,,,,,,,
,2015/6/24 11:13,,,,,,,,,
,2015/6/25 11:15,,,,,,,,,
,2015/6/26 10:59,,,,,,,,,
,2015/6/29 11:21,,,,,,,,,
,2015/6/30 13:32,,,,,,,,,
,2015/7/1 13:18,,,,,,,,,
,2015/7/2 14:03,,,,,,,,,
,2015/7/6 11:22,,,,,,,,,
,2015/7/7 13:33,,,,,,,,,
,2015/7/8 13:27,,,,,,,,,
,2015/7/9 10:54,,,,,,,,,
,2015/7/10 14:53,,,,,,,,,
,2015/7/13 13:37,,,,,,,,,
,2015/7/13 16:25,,,,,,,,,
,2015/7/14 13:50,,,,,,,,,
,2015/7/15 11:18,,,,,,,,,
,2015/7/16 11:13,,,,,,,,,
,2015/7/17 14:23,,,,,,,,,
,2015/7/20 11:26,,,,,,,,,
,2015/7/21 16:47,,,,,,,,,
,2015/7/22 16:59,,,,,,,,,
,2015/7/23 11:34,,,,,,,,,
,2015/8/3 16:11,,,,,,,,,
,2015/8/4 11:16,,,,,,,,,
,2015/8/5 11:21,,,,,,,,,
,2015/8/6 11:21,,,,,,,,,
,2015/8/7 11:19,,,,,,,,,
,2015/8/10 11:15,,,,,,,,,
,2015/8/11 12:00,,,,,,,,,
,2015/8/12 12:09,,,,,,,,,
,2015/8/13 12:05,,,,,,,,,
,2015/9/2 12:57,,,,,,,,,
,2015/9/3 11:34,,,,,,,,,
,2015/9/4 11:33,,,,,,,,,
,2015/9/8 15:39,,,,,,,,,
,2015/9/9 11:17,,,,,,,,,
,2015/9/10 11:26,,,,,,,,,
,2015/9/10 18:15,,,,,,,,,
,2015/9/11 11:57,,,,,,,,,
,2015/9/14 11:09,,,,,,,,,
,2015/9/15 11:22,,,,,,,,,
,2015/9/16 11:08,,,,,,,,,
,2015/9/18 11:29,,,,,,,,,
,2015/9/21 11:11,,,,,,,,,
,2015/9/22 11:17,,,,,,,,,
,2015/9/23 13:19,,,,,,,,,
,2015/9/24 12:02,,,,,,,,,
,2015/9/24 18:05,,,,,,,,,
,2015/9/25 11:27,,,,,,,,,
,2015/9/28 11:32,,,,,,,,,
,2015/9/28 15:09,,,,,,,,,
,2015/9/28 15:11,,,,,,,,,
,2015/9/28 15:13,,,,,,,,,
,2015/9/28 15:31,,,,,,,,,
,2015/9/28 15:33,,,,,,,,,
,2015/9/28 15:41,,,,,,,,,
,2015/9/28 15:44,,,,,,,,,
,2015/9/29 11:22,,,,,,,,,
,2015/9/30 11:28,,,,,,,,,
,2015/10/1 11:17,,,,,,,,,
,2015/10/1 14:29,,,,,,,,,
,2015/10/2 13:42,,,,,,,,,
,2015/5/4 18:36,,,,,,,,,
,2015/5/5 15:23,,,,,,,,,
,2015/5/6 19:00,,,,,,,,,
,2015/5/8 17:07,,,,,,,,,
,2015/5/12 13:30,,,,,,,,,
,2015/6/10 19:26,,,,,,,,,
,2015/6/22 14:51,,,,,,,,,
,2015/8/7 18:21,,,,,,,,,
,2015/9/10 19:44,,,,,,,,,
,2015/6/11 16:28,,,,,,,,,
,2015/6/12 8:51,,,,,,,,,
,2015/6/15 10:33,,,,,,,,,
,2015/6/16 10:05,,,,,,,,,
,2015/6/18 9:33,,,,,,,,,
,2015/6/19 13:20,,,,,,,,,
,2015/6/22 8:51,,,,,,,,,
,2015/6/23 9:06,,,,,,,,,
,2015/6/24 9:09,,,,,,,,,
,2015/6/25 10:05,,,,,,,,,
,2015/6/26 9:02,,,,,,,,,
,2015/6/29 9:34,,,,,,,,,
,2015/6/30 9:31,,,,,,,,,
,2015/7/1 10:02,,,,,,,,,
,2015/7/2 8:59,,,,,,,,,
,2015/7/6 9:37,,,,,,,,,
,2015/7/7 8:58,,,,,,,,,
,2015/7/8 9:22,,,,,,,,,
,2015/7/9 9:32,,,,,,,,,
,2015/7/10 9:44,,,,,,,,,
,2015/7/13 9:17,,,,,,,,,
,2015/7/14 9:05,,,,,,,,,
,2015/7/15 9:32,,,,,,,,,
,2015/7/16 9:37,,,,,,,,,
,2015/7/17 9:31,,,,,,,,,
,2015/7/20 9:48,,,,,,,,,
,2015/7/22 9:54,,,,,,,,,
,2015/7/23 9:03,,,,,,,,,
,2015/7/27 9:08,,,,,,,,,
,2015/7/28 9:10,,,,,,,,,
,2015/7/29 9:20,,,,,,,,,
,2015/7/31 10:05,,,,,,,,,
,2015/8/3 9:25,,,,,,,,,
,2015/8/4 9:02,,,,,,,,,
,2015/8/5 9:12,,,,,,,,,
,2015/8/6 9:17,,,,,,,,,
,2015/8/7 9:06,,,,,,,,,
,2015/8/10 9:14,,,,,,,,,
,2015/8/11 9:12,,,,,,,,,
,2015/8/12 9:10,,,,,,,,,
,2015/8/13 8:56,,,,,,,,,
,2015/8/14 9:14,,,,,,,,,
,2015/8/17 9:20,,,,,,,,,
,2015/8/18 9:18,,,,,,,,,
,2015/8/19 9:18,,,,,,,,,
,2015/8/20 9:09,,,,,,,,,
,2015/8/21 9:08,,,,,,,,,
,2015/8/24 9:23,,,,,,,,,
,2015/8/25 9:15,,,,,,,,,
,2015/8/27 9:23,,,,,,,,,
,2015/9/8 10:03,,,,,,,,,
,2015/9/9 10:06,,,,,,,,,
,2015/9/10 10:11,,,,,,,,,
,2015/9/11 10:07,,,,,,,,,
,2015/9/14 10:22,,,,,,,,,
,2015/9/15 10:22,,,,,,,,,
,2015/9/16 10:12,,,,,,,,,
,2015/9/18 10:07,,,,,,,,,
,2015/9/21 10:32,,,,,,,,,
,2015/9/25 10:15,,,,,,,,,
,2015/9/28 10:30,,,,,,,,,
,2015/9/29 10:17,,,,,,,,,
,2015/10/1 10:22,,,,,,,,,
,2015/10/2 9:58,,,,,,,,,
,2015/5/13 18:45,,,,,,,,,
,2015/5/15 15:24,,,,,,,,,
,2015/5/15 18:04,,,,,,,,,
,2015/5/18 12:58,,,,,,,,,
,2015/5/19 10:53,,,,,,,,,
,2015/5/19 12:58,,,,,,,,,
,2015/5/19 15:07,,,,,,,,,
,2015/5/19 20:09,,,,,,,,,
,2015/5/20 10:47,,,,,,,,,
,2015/5/28 10:58,,,,,,,,,
,2015/5/29 10:39,,,,,,,,,
,2015/5/29 13:14,,,,,,,,,
,2015/6/1 11:03,,,,,,,,,
,2015/6/1 17:29,,,,,,,,,
,2015/6/2 10:08,,,,,,,,,
,2015/6/3 10:31,,,,,,,,,
,2015/6/4 10:15,,,,,,,,,
,2015/6/5 10:49,,,,,,,,,
,2015/6/5 18:29,,,,,,,,,
,2015/6/8 10:37,,,,,,,,,
,2015/6/8 11:50,,,,,,,,,
,2015/6/8 12:17,,,,,,,,,
,2015/6/9 10:58,,,,,,,,,
,2015/6/10 10:42,,,,,,,,,
,2015/6/12 10:59,,,,,,,,,
,2015/6/12 17:59,,,,,,,,,
,2015/6/15 14:52,,,,,,,,,
,2015/6/16 19:52,,,,,,,,,
,2015/6/16 21:07,,,,,,,,,
,2015/6/17 10:57,,,,,,,,,
,2015/6/22 11:07,,,,,,,,,
,2015/6/23 11:05,,,,,,,,,
,2015/6/24 17:56,,,,,,,,,
,2015/6/26 9:25,,,,,,,,,
,2015/7/7 14:42,,,,,,,,,
,2015/7/8 11:15,,,,,,,,,
,2015/7/15 16:09,,,,,,,,,
,2015/7/20 19:35,,,,,,,,,
,2015/7/20 19:38,,,,,,,,,
,2015/7/21 10:56,,,,,,,,,
,2015/7/22 10:33,,,,,,,,,
,2015/7/24 11:06,,,,,,,,,
,2015/7/24 18:00,,,,,,,,,
,2015/7/28 11:04,,,,,,,,,
,2015/7/29 11:05,,,,,,,,,
,2015/7/30 11:00,,,,,,,,,
,2015/7/31 17:58,,,,,,,,,
,2015/8/3 18:45,,,,,,,,,
,2015/8/12 10:53,,,,,,,,,
,2015/8/14 11:13,,,,,,,,,
,2015/8/14 16:28,,,,,,,,,
,2015/8/21 11:28,,,,,,,,,
,2015/8/24 11:01,,,,,,,,,
,2015/8/26 10:56,,,,,,,,,
,2015/8/27 11:03,,,,,,,,,
,2015/8/28 11:15,,,,,,,,,
,2015/8/28 18:00,,,,,,,,,
,2015/9/2 10:28,,,,,,,,,
,2015/9/2 21:25,,,,,,,,,
,2015/9/3 11:02,,,,,,,,,
,2015/9/3 17:00,,,,,,,,,
,2015/9/8 10:27,,,,,,,,,
,2015/9/9 10:24,,,,,,,,,
,2015/9/10 10:37,,,,,,,,,
,2015/9/11 10:29,,,,,,,,,
,2015/9/11 20:41,,,,,,,,,
,2015/9/15 11:01,,,,,,,,,
,2015/9/16 10:54,,,,,,,,,
,2015/9/17 11:06,,,,,,,,,
,2015/9/18 10:35,,,,,,,,,
,2015/9/21 10:32,,,,,,,,,
,2015/9/22 10:33,,,,,,,,,
,2015/9/23 10:08,,,,,,,,,
,2015/9/23 14:01,,,,,,,,,
,2015/9/25 10:35,,,,,,,,,
,2015/9/25 17:56,,,,,,,,,
,2015/9/28 10:28,,,,,,,,,
,2015/9/28 10:30,,,,,,,,,
,2015/9/29 20:27,,,,,,,,,
,2015/9/30 10:10,,,,,,,,,
,2015/6/18 12:11,,,,,,,,,
,2015/7/16 12:02,,,,,,,,,
,2015/7/17 11:53,,,,,,,,,
,2015/7/23 12:19,,,,,,,,,
,2015/7/24 18:21,,,,,,,,,
,2015/5/20 16:27,,,,,,,,,
,2015/6/3 17:28,,,,,,,,,
,2015/6/4 17:23,,,,,,,,,
,2015/6/9 19:14,,,,,,,,,
,2015/6/10 10:45,,,,,,,,,
,2015/6/10 16:35,,,,,,,,,
,2015/6/11 15:39,,,,,,,,,
,2015/6/15 15:32,,,,,,,,,
,2015/6/17 15:13,,,,,,,,,
,2015/6/17 18:48,,,,,,,,,
,2015/6/18 16:08,,,,,,,,,
,2015/6/18 19:51,,,,,,,,,
,2015/6/23 16:51,,,,,,,,,
,2015/6/25 12:09,,,,,,,,,
,2015/6/29 17:56,,,,,,,,,
,2015/7/2 12:15,,,,,,,,,
,2015/7/9 16:37,,,,,,,,,
,2015/7/13 17:58,,,,,,,,,
,2015/9/11 15:01,,,,,,,,,
,2015/9/14 17:54,,,,,,,,,
,2015/9/18 16:51,,,,,,,,,
,2015/6/4 11:36,,,,,,,,,
,2015/6/5 12:29,,,,,,,,,
,2015/6/5 15:53,,,,,,,,,
,2015/6/8 17:34,,,,,,,,,
,2015/6/9 17:57,,,,,,,,,
,2015/6/10 11:50,,,,,,,,,
,2015/6/11 17:16,,,,,,,,,
,2015/6/12 12:31,,,,,,,,,
,2015/6/15 12:46,,,,,,,,,
,2015/6/15 17:39,,,,,,,,,
,2015/6/16 16:58,,,,,,,,,
,2015/6/17 14:31,,,,,,,,,
,2015/6/18 11:48,,,,,,,,,
